lambda_ratio,mean_c_index,sd_c_index,se_c_index,min_c_index,max_c_index,inner_folds,best_mean,one_se_eligible,selected,one_se_threshold,repeat_id,outer_fold,analysis_key
0.562341325190349,0.575329072332785,0.0245948722584036,0.0109991612535429,0.537704918032787,0.601690438457475,5,FALSE,TRUE,TRUE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.431933279405154,0.573950767214839,0.0245324315659573,0.0109712369269684,0.536612021857924,0.601690438457475,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.331767112784286,0.574387925684784,0.0237062937677494,0.0106017768718534,0.53879781420765,0.601690438457475,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.254829674797935,0.575547651567757,0.0241782335719244,0.0108128347685381,0.53879781420765,0.601690438457475,5,TRUE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.195734178148766,0.569543823833136,0.0264800943155821,0.0118422581880495,0.52568306010929,0.59270998415214,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.150343041978733,0.569434534215649,0.0267065334944405,0.0119435248673888,0.525136612021858,0.59270998415214,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.115478198468946,0.569434534215649,0.0267065334944405,0.0119435248673888,0.525136612021858,0.59270998415214,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0886985799018192,0.569434534215649,0.0267065334944405,0.0119435248673888,0.525136612021858,0.59270998415214,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0681292069057962,0.569434534215649,0.0267065334944405,0.0119435248673888,0.525136612021858,0.59270998415214,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0523299114681495,0.568378010179727,0.0254612056083844,0.0113865973058893,0.525136612021858,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
